9876 
-471	-820	-703	284	-945	-542	-413	-881	845	-243	-569	-331	-352	366	-556	-558	-791	-134	101	-251	-381	-881	-221	197	686	-564	976	-825	323	-525	-729	-532
33	79	91	-665	-970	-965	-97	405	-958	208	-302	-799	807	445	-448	-25	324	-434	-322	552	-872	443	544	147	116	596	-790	240	764	-159	107	243
-10	693	-985	754	568	895	701	938	-166	286	-694	139	-312	847	742	-665	-277	886	921	99	825	179	852	-33	-914	-223	-482	653	-214	-344	-533	864
-448	-118	-380	-975	656	-946	126	372	-908	126	-397	-233	-972	-225	-606	742	-540	103	-852	-615	-497	-943	-345	507	-957	-955	-418	881	-550	-595	-754	-903
-645	-570	333	-517	43	319	-578	-602	528	-617	-854	-837	337	856	-678	741	-806	-271	-902	-897	-536	642	293	-121	-393	550	621	-814	-574	262	502	269
-211	882	200	187	601	375	-571	98	-80	-814	325	932	669	-514	672	397	459	553	607	-953	475	669	-757	239	-963	-517	461	-978	-689	-282	-429	621
511	673	-734	699	211	-143	-423	-312	-430	-790	240	967	121	78	988	916	-731	-561	-856	304	424	445	-372	435	-157	883	-719	-645	362	493	-681	681
810	-259	919	564	488	450	-397	993	-629	-430	952	-421	-777	-467	-571	841	-6	-595	375	486	-798	-321	-241	-459	716	403	-526	-35	-543	-722	46	-952
-143	73	709	-64	-97	-18	-76	-822	671	-354	763	64	707	252	211	995	526	-89	-649	683	-472	570	-706	796	982	-124	-399	-927	-705	658	-167	-733
-323	705	-436	-563	862	992	-384	-753	561	-933	365	-138	-815	980	-824	375	-227	-558	-239	-699	-504	-896	249	320	-982	-396	640	-334	823	-62	494	780
-855	233	-794	916	-176	-70	338	660	580	339	-494	-520	-501	906	-754	-243	-301	289	-912	-759	229	-880	-814	-416	710	409	-526	611	-599	69	-626	725
596	-25	336	-645	-956	-728	508	865	115	634	364	-18	941	419	587	185	546	695	-850	343	987	436	38	-974	694	426	-522	-568	183	-46	337	154
209	410	-809	718	-214	192	942	851	717	-526	29	-368	242	-260	364	547	773	579	844	625	628	-553	-65	-728	-844	848	-860	-175	-245	-624	331	-534
-131	142	-570	-716	790	-736	-121	861	-704	714	607	702	820	265	315	17	-996	867	294	-911	984	115	-418	-409	498	-938	649	-513	609	906	-790	-766
-451	189	-346	284	290	-105	-519	832	568	-885	555	-836	-345	-990	-452	33	436	215	-883	717	507	322	978	-171	399	-449	299	-709	-603	190	970	-821
199	72	196	485	-750	-55	-915	-191	-736	-825	496	-496	-949	998	602	139	252	-688	-273	-122	-611	916	-813	-20	817	978	-993	936	231	84	683	815
-903	72	-347	916	237	804	673	81	827	38	801	-577	-164	-569	739	500	131	835	289	-330	831	-278	-777	-610	203	-244	-249	618	945	268	-914	-924
728	562	-448	-55	865	-100	-82	-571	81	-779	133	-183	836	-693	-621	389	-560	-175	471	695	253	129	334	-599	376	393	868	-941	-893	378	-958	-490
-709	555	842	449	337	-752	493	-980	-484	486	35	-476	-601	442	-840	-853	-37	216	-28	-974	-418	672	-290	-67	-869	651	777	873	-604	489	-820	-784
-930	753	898	288	-665	89	326	289	981	-856	-254	111	452	850	692	19	937	68	-254	115	-546	957	-379	-461	-206	252	-213	29	-678	787	-70	-453
386	-181	-870	300	-272	95	-525	-479	-183	510	-31	594	-5	320	875	-947	351	52	648	-426	-234	779	-929	823	-488	-633	163	201	360	635	-499	276
-983	-907	-716	436	-814	-803	-208	674	-363	154	-131	-843	965	393	533	-662	-609	753	21	-173	-412	414	-354	-869	-739	-666	888	-563	826	-717	-613	747
-290	-862	-509	-202	686	892	-102	525	931	121	565	77	529	-633	-91	625	-139	-975	-504	520	-649	723	-713	856	576	-494	-815	-268	234	-197	-938	-855
-898	431	81	291	681	977	189	-202	202	-657	736	-163	489	-613	-998	-242	-825	750	101	45	-556	531	441	463	-520	989	820	618	-625	282	-21	-505
-925	734	818	983	783	-924	99	-842	-262	369	775	289	374	376	-142	316	-813	-901	270	-503	234	-253	867	820	850	207	-122	696	-14	848	890	-903
-904	-654	85	-405	287	-81	-181	975	666	668	6	399	857	291	-345	395	381	-989	-101	-370	-775	88	-895	862	832	-574	779	-148	991	229	-836	-41
-483	806	-751	-82	-910	779	-814	801	-708	-853	502	699	-632	302	-274	-433	-491	244	-454	-756	-825	-310	-515	431	-387	823	976	683	856	166	693	-917
871	346	-437	765	759	975	-422	197	715	209	983	664	-431	275	-647	-37	382	-438	956	-284	-361	-355	-540	-935	-964	332	-456	518	-414	46	848	891
161	-130	478	453	-635	-574	923	384	-746	-863	-653	965	386	951	473	-763	180	-688	893	204	411	-886	535	328	-731	-570	-642	808	741	-598	-36	702
-291	892	695	420	800	-245	-917	250	-61	-828	384	-780	-465	-476	-681	-928	-915	-201	-588	156	973	-126	718	-132	932	-196	-879	799	-399	-253	-29	231
938	-186	628	-469	-956	584	948	-340	-234	-237	187	-141	629	801	-905	-920	-785	929	165	597	-329	-551	-413	-374	653	63	189	464	285	-743	-689	620
275	-581	829	-429	-895	692	349	110	-438	133	233	-986	-995	-190	-421	100	-644	-283	-268	843	-380	825	-181	912	-29	935	155	-566	-730	150	134	760
711	611	-621	854	111	-136	-399	-693	788	-51	-337	-897	11	-616	-714	-306	941	394	-387	35	-194	-309	817	817	606	44	109	472	-900	860	428	-859
339	-603	-387	298	-127	-188	432	-842	-955	514	-710	842	-265	-959	887	-326	939	85	357	182	-656	-813	-577	727	864	-771	242	470	456	607	150	-203
-484	-954	-958	554	-408	194	-729	938	470	253	-207	-869	-654	525	-374	218	250	188	724	49	-890	-395	-196	589	420	-347	888	-218	773	-220	-215	-198
12	249	25	600	716	-300	830	-629	-278	-452	-494	-500	488	-570	367	184	-481	769	211	724	-880	-17	-142	-904	-330	990	-474	245	-829	889	-903	242
-129	-576	-419	-1	-613	82	416	148	-16	-219	997	98	-480	-546	-811	-34	525	826	-170	396	737	-902	50	-853	900	973	-829	-12	337	369	-762	336
50	313	488	-498	-862	171	310	-660	898	-654	826	682	-395	363	829	-709	379	-857	508	-370	-527	-61	135	-590	-832	494	730	93	-219	-504	-558	827
203	-767	870	-924	281	755	-772	634	28	-26	365	72	-830	-96	774	544	181	367	10	409	718	-898	-994	-43	660	178	-773	397	248	436	654	758
110	186	493	337	376	142	-275	-288	-252	-266	383	-494	524	382	883	690	484	316	76	866	-44	856	56	-793	549	954	-902	199	409	-21	-624	-803
-892	715	-471	-628	560	-52	59	-772	817	-262	-11	-177	-118	165	122	-915	-990	-971	783	744	-975	-669	438	-861	680	436	536	918	-278	263	-733	467
216	196	768	-766	-371	-266	911	533	106	-74	-759	-981	-555	977	-51	-220	-708	670	-598	781	-225	638	94	-785	-884	40	441	116	317	290	-722	-848
-620	902	586	-333	863	105	-954	474	-437	-296	-358	847	-583	186	391	-180	894	405	-237	571	-603	-528	465	-706	885	858	-492	680	-211	854	860	-423
644	279	177	723	-947	117	-736	-991	807	-975	-533	-508	-842	618	-553	915	-756	-270	249	912	-18	278	-326	636	536	-865	230	-929	-761	-610	-798	-41
907	-382	-325	21	-515	-879	-359	-763	553	-283	-573	8	-390	-549	347	629	803	981	-710	914	340	-875	102	146	420	297	549	-470	326	368	-637	-328
-850	486	-362	-208	884	-562	692	93	-810	275	-428	213	888	-731	-65	-536	314	40	464	639	936	397	-166	873	32	-351	868	-775	-600	-346	123	657
46	67	-212	912	-748	-625	287	763	964	629	-911	864	95	-454	929	279	-369	588	-719	-589	554	227	29	-210	-902	-285	-211	353	-13	-460	-520	-760
121	222	925	162	-628	255	-98	-164	628	520	-223	841	987	841	92	494	684	568	454	810	197	997	646	58	-118	-957	-788	-41	-279	193	-980	753
141	1000	-909	-308	-345	922	-818	-522	-476	840	267	-912	-939	259	47	-698	-166	-797	349	-562	-890	13	259	-14	-345	-105	90	-76	-570	-97	411	375
-90	415	198	488	101	-860	-605	-878	467	921	846	-547	259	-293	456	199	223	83	-26	-629	497	930	-600	222	-795	-404	-246	400	-505	784	-440	-425
850	-807	-514	-990	-518	41	299	269	257	-934	486	-190	-616	215	-493	461	783	-421	368	42	-468	-861	93	75	-979	747	1000	-613	-542	-149	605	-394
-753	-366	68	700	465	-9	391	-318	-796	-1	22	-874	-407	508	-438	-663	-771	-867	622	123	-864	563	762	-589	450	-661	444	-374	-800	662	-700	535
836	-392	-59	722	-559	567	-125	-733	111	894	916	-165	548	150	833	-693	377	-766	957	-143	117	650	-641	557	-953	-440	524	-890	126	-973	-742	-33
-476	-427	722	608	202	-882	-757	199	324	375	618	-289	385	-140	-461	651	-319	-92	231	-221	-262	553	119	-926	648	964	764	421	944	-247	-553	-183
792	290	-661	484	-419	-435	262	483	-953	27	-606	195	752	-570	369	639	552	121	-648	-519	-335	-240	947	-537	-967	720	-864	738	-424	-143	571	780
-928	610	74	197	-599	875	249	331	978	-19	-291	-109	678	-134	-633	-206	-293	861	-854	491	-778	-998	-910	756	-599	46	6	270	877	-954	-931	-719
432	-13	500	543	168	761	466	356	-399	7	-660	-683	-771	491	-637	-15	-188	516	-307	129	-152	210	-245	-372	-716	263	735	-111	-296	821	216	-49
198	406	-401	343	848	-114	306	-298	-560	616	539	-266	659	-435	864	589	993	323	-87	-519	-624	227	-44	235	-110	380	199	534	-48	-23	840	-364
-700	201	-886	567	753	-921	511	-79	-876	996	-912	350	-280	266	-13	-380	30	71	640	-656	-197	189	709	410	807	-361	-14	-192	549	-74	-129	-523
-878	-196	-841	802	-796	616	706	270	522	535	-143	-964	1	-239	453	-629	685	-164	-560	-515	462	-143	628	394	-669	3	-183	165	79	302	161	-18
259	138	-997	-98	-67	-607	-907	871	154	235	65	-41	234	-281	-840	812	607	198	-613	-983	-256	233	689	-909	683	19	-593	906	401	-109	-508	803
-297	-943	-90	-520	-941	-59	131	-382	-880	461	-975	-410	-568	310	-100	441	-176	-87	-172	227	525	32	747	-812	399	298	935	671	836	974	-616	424
-84	-742	251	160	970	392	412	415	424	-287	442	689	563	-949	-231	-616	165	-508	458	-840	552	261	-443	66	498	-636	730	-857	546	473	-916	-425
-621	-944	-832	-233	600	210	-477	59	-904	504	985	-720	-693	398	610	-18	-386	636	81	-737	-93	24	-549	-685	354	-680	386	83	578	851	603	-52
86	-795	4	942	-77	610	276	375	392	522	277	-126	-758	-935	-430	196	-265	-949	360	-547	-146	156	356	-234	-779	877	-562	-125	359	770	-592	-204
-351	-53	-634	-561	-981	462	731	936	75	-994	113	561	-731	402	-531	-415	58	404	-10	511	-753	-633	759	-108	890	-237	457	946	871	579	906	-819
-690	849	-920	-407	176	717	-84	-820	-719	834	-461	-754	858	-548	-48	496	-503	902	353	-679	713	788	-469	347	186	-436	-607	-549	-359	253	-908	-350
752	902	-421	284	-733	-145	-842	692	245	-954	948	493	-275	-195	-500	-672	127	-199	30	603	-161	18	-565	816	-588	306	-580	788	-716	-292	-292	747
-95	435	814	-456	-120	-612	-548	497	277	-118	332	-162	-399	-744	398	-513	862	140	166	912	395	-473	-453	393	4	-345	-301	673	-453	223	-775	620
803	143	-721	402	414	-686	693	675	-403	100	506	223	223	845	-278	-976	-353	692	-928	-704	995	-589	-551	732	-318	843	-280	-170	422	-36	-716	1
-54	686	876	-427	192	-865	-382	760	628	275	-330	-441	-399	344	-772	154	857	-434	-487	343	583	-747	-105	789	720	689	399	650	665	-220	-821	431
178	290	191	594	-657	-726	965	445	718	-341	441	-461	614	-137	104	904	366	781	-669	629	-215	363	-983	619	183	-824	943	548	-286	-449	689	-926
-690	330	-852	-784	476	466	-679	-369	-512	-249	414	-768	-450	685	-44	377	518	-229	-70	-833	373	-989	989	-905	964	301	459	-796	-147	962	-490	-215
409	-148	459	-587	-135	-908	-833	-387	-5	-177	-367	895	-510	114	-98	-927	-51	-196	-418	-929	-543	961	183	-221	-557	-587	-248	-439	-775	647	-222	-705
193	245	-649	-4	-641	-632	48	622	-347	-126	513	-769	392	398	-138	-684	504	477	637	-422	308	283	-634	926	918	324	31	518	-835	151	302	-84
952	737	-927	984	-997	-839	580	-293	-598	747	-369	275	-689	-203	-794	-939	802	-453	-541	222	584	-404	-181	713	-89	560	812	708	-663	203	-388	920
-908	661	-649	370	915	875	-714	819	891	-799	941	-957	763	-263	-314	-592	173	257	577	735	833	-490	-938	-118	446	811	128	829	437	593	-40	431
969	-935	-798	922	-982	962	321	610	-213	75	758	639	-268	-184	-535	286	507	908	-118	474	492	816	690	-721	167	-254	-298	-511	-899	-2	779	393
304	670	770	-572	-928	-912	642	-160	851	-174	845	-538	-623	-720	600	-328	409	-963	-637	-359	786	-85	-202	950	75	-725	-903	37	483	-229	-240	-835
-980	89	45	988	-775	280	-465	179	426	198	-415	460	664	-755	-705	-38	-971	-765	282	-312	-158	677	-517	168	974	935	980	928	174	-878	996	-581
-315	-612	-513	-309	-10	144	-872	629	-180	-494	134	-373	334	-824	-84	-703	401	65	577	-927	382	-735	-862	-666	-225	957	-928	297	578	-711	554	-816
-213	7	914	-808	600	-707	66	-887	343	686	-637	-329	344	-769	-439	-15	205	-224	447	439	593	-970	-487	-861	-87	-395	206	75	290	-162	-93	-290
-47	-849	-473	719	-837	-731	134	619	159	-983	732	-578	332	-740	610	952	-542	491	677	-860	-591	507	929	509	718	680	-565	-111	-355	-343	-58	432
-459	564	-158	-784	-496	-830	-247	228	120	795	265	845	275	-153	-599	280	759	-180	279	939	-868	921	984	-861	624	-350	457	296	-904	-32	517	-273
-404	-934	-218	762	-70	-602	-942	-906	286	-888	-13	823	645	-605	-552	-242	-833	-389	-456	-969	549	934	-280	529	-35	-412	275	-849	-230	-977	-294	396
-991	833	-245	-877	834	-880	-251	-885	267	308	-507	581	-589	74	710	-923	-753	-595	863	-22	964	814	-153	-137	566	836	579	643	308	741	337	862
-635	585	7	481	336	712	-303	-1	788	436	-941	-646	-673	-923	-223	534	922	679	-114	-727	974	-446	-779	-228	37	-387	-64	188	-403	-637	-149	-997
685	568	112	122	341	727	861	930	72	-83	-320	-790	43	341	-374	-931	-397	69	71	89	-256	-40	-319	924	-902	507	427	171	-500	-31	663	-968
-13	946	710	918	-136	994	-992	856	499	107	-985	-447	-830	-359	-490	971	-969	950	369	-311	-125	31	-273	-584	593	-784	-388	750	-310	439	-400	-897
-143	-636	325	145	-168	789	911	983	759	607	-207	-303	-888	-83	-316	125	167	-432	675	-213	135	-940	-174	797	358	-113	-388	-729	-748	572	-698	-772
-107	958	359	-839	317	-150	105	-253	-300	-984	943	-790	-796	-606	-998	688	-368	-97	-46	-91	480	-154	794	-379	-644	561	894	-455	5	-746	-160	396
903	574	333	-749	13	-502	112	-601	962	794	-248	573	-841	-898	-566	559	-555	91	-646	-111	52	252	759	-203	-202	536	576	-544	-624	-533	628	570
-925	-198	660	-583	381	-946	998	-992	616	478	-844	618	-980	803	894	-419	-107	-884	431	862	-695	-945	780	-26	711	-78	264	-369	-770	592	644	-556
838	-720	328	620	218	323	-223	-727	-58	461	-576	-145	374	722	385	-295	21	697	757	433	-411	709	-209	318	-321	-302	596	985	179	-643	-192	-298
553	3	736	-969	226	-424	-8	945	734	780	-484	-876	448	-211	635	-573	-277	764	-704	-269	-360	-13	-433	-921	-432	878	-978	-170	594	-1000	-236	891
724	215	-328	612	221	-285	-962	727	126	-684	-672	888	886	-417	-609	-911	-279	-540	110	932	401	-392	-323	-966	604	143	491	-860	-31	-36	581	440
-848	-777	-996	521	776	777	-722	-967	-561	174	314	877	407	-274	135	681	883	-885	-4	-964	-574	-454	-967	-762	-702	-332	-225	274	839	-606	-131	-906
514	-629	-568	27	431	-590	301	-560	317	-696	-139	601	-444	58	-942	-993	-577	877	868	-582	188	276	-254	-694	973	309	894	-492	-496	74	-348	-77
-25	-178	628	963	775	-513	32	-508	-788	243	49	-750	990	983	812	-398	449	-789	396	-821	744	169	856	-21	216	872	-160	970	-530	744	-774	349
976	38	867	-532	855	295	699	380	-601	444	945	-287	-325	884	-824	-726	-548	641	636	-909	-871	10	-860	700	-985	-990	-415	-794	84	497	-531	745
-264	261	3	-583	938	229	-364	756	207	-978	-169	585	-926	-372	570	950	186	656	693	724	740	461	-517	-449	823	-240	-582	-854	969	962	90	440
-420	-98	-722	-31	768	913	785	958	-236	-957	733	713	588	-476	850	943	-619	703	381	162	486	879	-871	494	798	154	562	-716	952	357	695	-158
188	-764	-603	678	-749	495	-421	555	887	576	-578	-103	-898	-645	211	-640	-557	-333	481	493	420	786	336	-331	803	556	-623	-242	-456	-558	-834	-165
813	-91	-481	245	380	-588	-288	-546	-902	540	-912	-597	913	-424	649	578	370	845	414	-62	-341	-455	799	-61	-487	-597	376	316	-994	-811	-1000	267
-606	-737	-449	975	-9	-958	221	698	108	-975	532	-973	-691	-586	-972	-19	-749	490	-751	387	-690	575	-954	229	-6	25	-785	533	916	-771	-290	811
-50	886	179	-569	-405	-919	393	531	-248	462	-836	383	-909	-407	-745	-400	-711	-223	757	-587	-429	848	853	-373	-845	-504	-729	748	-920	-595	505	445
-44	249	811	-5	51	226	307	-11	-558	378	656	644	-980	-535	-161	278	-629	-193	522	-28	131	-132	688	840	286	-209	583	881	778	388	703	828
661	-549	291	-912	-574	-427	638	435	-595	964	868	-178	9	58	825	-893	974	600	69	260	561	-5	-27	-990	-985	381	-859	868	304	355	997	-220
270	-37	492	-80	952	-543	619	107	88	99	-763	1	317	-99	202	-35	-178	710	432	55	-744	102	361	138	-590	-680	572	-662	120	-744	-447	100
498	477	-505	551	474	275	-952	-185	65	-889	-416	-105	482	-770	-46	507	374	-167	-488	-580	-784	-269	-262	300	-704	-826	-399	993	-344	-388	11	459
-515	504	317	308	-474	-805	-624	457	147	-368	-370	963	207	-222	473	-19	802	-844	-296	-863	-188	-823	-75	-337	579	347	-532	-283	76	707	-836	-656
-591	785	883	-98	746	-187	503	685	611	347	-244	978	-831	-169	-282	-893	280	699	716	-157	-117	-368	-660	991	-165	-127	-84	512	-835	-183	-704	899
-525	-516	688	815	269	278	228	457	-864	-318	-363	-60	597	-400	-20	-40	278	-426	339	835	-291	140	687	862	-329	8	-237	553	311	-685	-139	-766
-678	138	-855	-237	-50	45	-350	-150	-774	784	872	367	-872	273	681	-117	-217	-108	434	-346	-307	68	71	317	-913	987	-675	710	493	658	583	-169
27	672	-646	-201	216	-791	693	539	-79	716	235	224	-858	-770	4	-459	752	-85	582	948	-709	467	-51	443	-651	694	902	-587	874	-94	985	-162
386	-312	202	-582	-595	-457	832	265	-97	81	27	997	-148	-289	-927	332	555	-98	-932	-393	794	-428	560	72	23	-425	-91	192	549	521	-387	-825
801	287	21	974	14	-126	191	-919	171	597	-594	-612	-464	958	-309	974	981	-230	663	253	65	-787	152	-757	713	502	-763	-762	140	145	-133	-883
-75	818	489	-276	655	-215	-13	601	-482	-124	-384	199	652	254	-145	-111	708	-468	125	-841	-972	-391	536	-54	-529	-805	-343	43	606	-663	-158	-778
-659	-88	-996	996	271	960	-349	-23	-50	-278	-292	387	908	-949	-512	-288	658	-738	-319	-896	684	-720	520	-584	251	975	358	403	424	-866	801	266
-385	-559	651	-834	-229	-23	-313	466	445	-301	433	-990	-20	-85	-634	498	-1	-278	533	541	541	-331	21	-240	-677	895	882	-263	-447	685	-617	-700
609	442	318	409	697	826	-207	447	259	-901	602	175	299	-39	-492	130	642	612	-62	-196	-267	-319	375	-518	358	941	-877	-415	39	599	121	-261
838	-514	-236	-458	-780	-82	439	-824	-846	901	421	326	-665	844	882	-958	52	-760	970	-335	-985	586	624	-580	-586	501	588	-754	531	200	-132	-773
-88	-156	-247	280	-705	201	-170	-964	-24	764	265	-578	210	580	179	-801	684	-735	-166	266	665	247	-852	157	343	-122	845	-390	-94	-395	414	859
899	972	-398	-862	-951	-971	-923	-166	-531	-539	-182	982	288	-17	781	697	186	-465	-598	-886	-299	-462	23	530	-102	-147	932	858	478	633	704	-693
-790	-131	-435	923	-853	778	-802	3	-960	752	-620	482	850	-985	-836	-136	303	-554	-594	-212	583	-715	-105	-625	61	-237	-175	-730	191	-787	-628	50
-969	-617	929	-831	-504	317	624	-542	-465	-257	-216	959	-368	940	832	-244	-846	-10	858	193	857	239	682	801	109	800	-377	-234	249	-225	968	830
90	-632	509	-289	607	-542	-289	544	369	-900	44	292	-861	-385	16	626	-821	554	441	-404	628	-594	-365	-587	133	622	617	-526	159	-771	130	-525
373	-742	-937	-435	509	585	410	-549	-590	481	556	961	298	29	-110	-979	79	293	308	877	-827	917	-794	-915	547	-296	-233	-283	-987	-609	-524	851
-606	368	-307	700	908	550	102	-857	906	-610	148	-644	852	-400	349	-935	336	-264	-840	719	-535	54	537	185	-113	82	975	-205	-497	901	570	-358
-471	-395	-832	-395	-256	-288	217	305	-814	-137	-477	-987	-940	946	686	-764	353	37	-424	807	133	516	731	951	63	-724	113	-363	-82	688	-513	290
334	-401	45	414	-37	439	-995	282	58	563	968	-111	79	772	-238	682	699	-987	595	-797	29	-534	862	536	662	-266	100	-948	306	-321	-820	-667
341	-296	713	-823	-730	-419	-326	-161	-951	-133	567	-377	659	-674	135	-477	-896	897	425	-570	-694	-995	-275	802	-488	-153	-553	-899	384	-1	-746	698
951	164	-490	-504	-621	-484	839	-652	-305	880	878	-672	-687	213	7	-138	186	-702	726	-313	-77	-408	-914	-412	-740	-454	838	-725	-122	-674	-549	-183
201	657	984	360	-986	697	913	-864	984	-292	459	840	-963	322	-719	669	182	-147	-721	-561	675	47	-492	133	95	-589	16	-484	938	-826	-17	-929
117	-238	-899	-914	85	-689	581	-731	-844	-653	-582	502	-132	545	435	573	452	-162	-730	-154	
